geo_id,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
06001432100,1,11,6,2,2,1,2,3,2,3,7,7,5,5,2,5,6,3,8,4,5,6,4,3,11,6,0
06001432200,0,2,3,1,3,0,1,2,1,2,3,2,6,1,3,3,3,3,4,2,5,2,2,3,3,9,1
06001432300,1,3,4,2,1,1,0,0,4,2,2,2,6,4,5,15,14,8,8,5,5,11,5,3,13,8,3
06001432400,0,3,3,5,4,2,1,0,4,3,6,4,6,6,5,5,8,9,5,1,5,8,6,5,6,1,1
06001432501,1,2,1,1,3,0,0,1,1,1,1,3,5,3,1,3,2,4,2,1,5,7,9,4,8,8,2
06001432502,1,8,10,1,1,1,2,1,1,3,3,2,2,1,2,2,7,13,6,5,7,8,4,5,2,9,2
06001432600,3,4,10,14,7,2,0,13,3,2,5,15,12,6,10,5,8,8,7,5,6,7,6,3,6,5,3
06001432700,0,3,4,0,0,3,2,1,0,1,1,1,3,1,1,2,3,3,3,1,2,2,2,3,2,8,2
06001432800,5,4,2,6,1,2,3,1,2,3,1,2,8,4,3,3,6,5,11,1,6,6,7,3,4,5,2
06001433000,1,5,4,2,2,0,3,4,2,2,2,4,2,3,1,0,6,9,3,3,4,8,8,5,7,2,2
06001433102,1,1,3,1,3,1,0,0,1,1,1,4,1,2,1,1,5,11,4,3,4,3,2,6,7,2,1
06001433103,2,1,1,0,1,0,1,1,1,1,2,0,5,0,2,4,2,5,4,3,3,3,2,4,3,3,0
06001433104,1,3,1,1,0,0,0,0,0,3,3,0,1,3,1,3,3,4,3,1,2,1,4,1,2,0,0
06001433200,0,2,4,3,5,1,1,3,1,3,1,1,7,5,2,3,1,5,2,1,5,4,7,4,6,3,2
06001433300,1,5,4,2,3,0,3,1,6,2,1,6,2,0,3,4,7,5,4,1,8,8,6,3,10,6,1
06001433400,0,5,7,4,1,5,2,2,3,4,21,22,12,12,12,10,14,17,4,6,5,8,7,10,10,7,1
06001433500,0,4,0,2,1,1,0,2,0,1,1,5,1,1,1,4,2,3,0,2,4,3,2,3,4,9,1
06001433600,0,3,2,1,1,2,1,1,1,1,0,1,3,4,6,9,7,7,6,3,4,5,8,8,9,7,0
06001433700,0,5,4,3,0,0,2,1,1,0,2,4,3,0,1,1,2,3,8,1,4,8,5,1,5,5,3
06001433800,3,6,3,2,2,5,1,3,3,7,4,7,6,8,6,9,20,13,8,1,5,14,7,8,7,8,1
06001433900,0,0,3,0,2,4,0,0,2,2,0,3,3,2,3,5,7,9,5,2,7,4,3,4,7,6,1
06001434000,1,6,5,0,1,2,2,1,0,2,4,6,4,2,0,3,12,11,7,5,11,8,7,6,2,4,1
06001435102,5,10,13,5,9,3,5,3,16,6,9,10,8,5,10,1,6,8,5,5,7,9,3,8,9,14,0
06001435103,1,4,2,0,0,1,0,1,5,8,14,8,16,18,9,18,10,3,7,6,8,5,12,16,8,5,6
06001435104,0,3,4,5,2,0,0,1,2,3,5,8,12,8,6,1,3,11,6,5,9,6,8,8,13,5,2
06001435200,3,7,7,3,7,1,6,3,3,6,6,10,5,5,5,7,8,13,6,2,9,8,7,10,15,13,2
