"geo_id","1988_price_sqft","1988_count","1989_price_sqft","1989_count","1990_price_sqft","1990_count","1991_price_sqft","1991_count","1992_price_sqft","1992_count","1993_price_sqft","1993_count","1994_price_sqft","1994_count","1995_price_sqft","1995_count","1996_price_sqft","1996_count","1997_price_sqft","1997_count","1998_price_sqft","1998_count","1999_price_sqft","1999_count","2000_price_sqft","2000_count","2001_price_sqft","2001_count","2002_price_sqft","2002_count","2003_price_sqft","2003_count","2004_price_sqft","2004_count","2005_price_sqft","2005_count","2006_price_sqft","2006_count","2007_price_sqft","2007_count","2008_price_sqft","2008_count","2009_price_sqft","2009_count","2010_price_sqft","2010_count","2011_price_sqft","2011_count","2012_price_sqft","2012_count","2013_price_sqft","2013_count","2014_price_sqft","2014_count"
"06081606100",120.54,1,165.73,1,289.5,36,278.8,5,179.12,2,234.56,3,218.61,5,198.06,2,182.23,6,198.01,9,209.43,11,287.4,7,364.62,5,235.81,4,366.07,6,407.24,8,432.35,5,532.25,6,540.83,10,553.59,1,375.44,3,348.66,3,308.3,10,"",0,225.93,4,337.56,2,401.47,6
"06081606200",174.78,25,277.87,54,293.25,28,338.09,14,314.47,17,298.04,22,235.21,20,251.05,17,232.6,18,262.69,24,256.55,20,239.47,25,292.15,19,368.89,14,374.93,12,452.69,17,466.84,15,464.84,24,521.98,24,471.56,12,"",0,310.06,8,305.41,24,"",0,302.9,16,348.95,24,516.98,10
"06081606300",265.89,45,346.85,129,391.59,31,331.04,23,604.3,71,277.09,90,297.82,58,286.27,46,309.73,53,392.2,37,431.72,58,405.17,58,481.16,60,477.28,38,527.85,42,500.93,33,511.89,44,520.99,62,635.17,92,567.45,46,458.44,10,444.0,38,377.49,47,"",0,430.91,73,457.98,61,505.82,24
"06081606400",272.92,70,337.21,52,372.13,29,334.06,24,286.09,20,280.62,28,288.34,25,291.16,23,290.18,33,287.34,43,330.0,30,368.23,34,481.67,40,484.84,31,462.23,34,473.85,34,494.43,53,611.16,45,548.48,33,526.11,30,521.32,9,408.18,16,396.3,29,"",0,375.8,51,502.82,63,561.97,17
"06081606500",240.99,1,447.46,1,280.0,1,82.2,1,273.53,1,271.21,3,238.89,4,213.69,2,193.83,3,237.15,2,271.06,7,164.81,2,352.04,5,"",0,435.77,4,414.81,4,534.41,5,609.12,2,590.0,3,524.92,4,314.12,1,319.7,2,224.72,1,"",0,354.31,3,455.52,7,30.24,2
"06081606600",277.21,14,372.0,10,311.48,6,311.58,6,231.19,7,295.51,6,287.81,24,289.57,8,251.43,8,294.77,9,300.82,7,332.44,11,428.15,9,399.53,2,449.81,8,456.88,15,550.68,25,587.56,16,550.91,7,448.67,29,587.55,12,497.77,22,490.5,14,"",0,400.66,17,515.09,13,544.31,14
"06081606700",306.42,4,390.03,6,"",0,282.99,1,324.65,1,295.02,2,258.55,5,248.77,2,247.06,1,306.79,3,301.49,3,382.66,1,419.27,3,395.49,1,469.49,6,426.84,5,463.84,4,603.18,5,"",0,609.85,1,"",0,"",0,495.04,1,"",0,438.8,4,513.25,2,"",0
"06081606800",304.14,10,370.83,13,401.97,6,370.07,3,307.55,1,332.0,4,259.59,2,325.73,2,249.48,5,306.02,5,265.63,4,"",0,499.34,3,424.42,1,459.02,5,492.11,5,519.22,6,561.84,5,493.27,4,"",0,"",0,569.03,1,351.52,4,"",0,439.85,5,493.17,2,605.34,1
"06081606900","",0,"",0,277.67,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,323.89,1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0
"06081607000",230.04,5,271.42,4,209.54,4,119.83,1,106.02,5,195.73,6,203.05,4,164.59,1,"",0,159.53,5,268.38,6,332.54,7,532.18,1,329.87,3,389.0,4,285.67,2,397.18,6,604.71,9,599.28,7,760.33,31,759.37,5,479.16,2,344.42,7,"",0,456.82,8,530.86,8,454.07,7
