"geo_id","","A","C","I","M","R","V","ADAI","AFAR","ALIV","AMSC","AORC","APAS","APOU","ATIM","AVIN","CAUT","CCEM","CCOM","CDEP","CEAT","CFIN","CFOO","CHOS","CHOT","CLAU","CMED","CMOB","CMSC","CNUR","COFF","CPAR","CSER","CSHO","CSTO","CVET","IFOO","IHEA","ILIG","ILUM","IMIN","IMSC","IPET","IPUB","IWAR","IWIN","MBOW","MCLU","MCMN","MGOL","MGOV","MMAR","MMSC","MNAT","MREC","MREL","MROA","MSCH","MTHE","MTRA","MUTI","RAPT","RCON","RCOO","RDUP","RMFD","RMOB","RMSC","RQUA","RSFR","RTIM","RTRI","VAGR","VCOM","VIND","VMSC","VRES","VWAS"
"06001",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001005206",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"06001005502",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001304002",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"06001345115",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001345203",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001352202",0,0,0,0,8,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0
"06001353001",0,0,0,0,2,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,12,0
"06001354001",0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"06001355112",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"06001392000",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001400100",3,0,7,0,127,1379,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,0,0,1,0,0,1,0,0,2,0,353,0,2,3,0,0,0,1020,0,1,0,1,0,0,431,0
"06001400200",0,0,34,1,10,622,11,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,2,0,0,0,1,0,0,0,3,1,4,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,3,0,0,0,0,9,0,37,13,0,0,14,538,0,11,0,3,0,0,8,0
"06001400300",0,0,106,1,48,1468,18,0,0,0,0,0,0,0,0,0,0,0,38,0,6,0,0,3,0,0,3,0,5,0,13,2,6,0,30,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,43,0,0,0,0,3,0,0,0,0,0,0,76,0,140,37,0,0,37,1131,0,47,0,8,1,0,9,0
"06001400400",0,0,44,1,15,1112,9,0,0,0,0,0,0,0,0,0,0,0,20,0,3,1,0,0,0,0,3,0,4,0,2,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,4,0,2,0,0,0,0,94,0,143,35,0,0,47,758,0,35,0,4,0,0,5,0
"06001400500",0,0,54,0,7,946,5,0,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,1,0,0,6,0,5,0,3,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,107,0,135,36,0,0,31,609,0,28,0,3,0,0,2,0
"06001400600",1,0,26,0,14,443,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,3,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,25,0,59,10,0,0,26,305,0,18,0,0,0,0,3,0
"06001400700",5,0,50,21,23,1129,19,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,3,0,5,0,5,3,5,0,7,0,0,1,9,0,0,1,0,0,10,0,0,0,0,0,15,0,0,0,0,7,0,1,0,0,0,0,58,0,180,30,1,0,54,741,0,65,0,0,7,0,12,0
"06001400800",9,0,56,27,26,1091,25,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,1,0,0,2,0,3,0,0,2,7,0,18,0,0,0,12,0,0,1,0,0,14,0,0,1,0,0,16,0,0,0,0,8,0,1,0,0,0,0,340,0,112,35,1,3,40,508,0,52,0,4,3,0,18,0
"06001400900",0,0,28,14,10,665,15,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,1,0,0,0,5,0,0,2,3,0,5,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,24,0,151,10,0,1,23,417,0,39,0,8,1,0,6,0
"06001401000",2,0,109,33,53,1405,57,0,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,7,6,0,0,0,16,0,2,8,17,0,11,0,0,0,10,0,0,4,0,0,19,0,0,0,0,0,34,0,0,0,0,15,0,4,0,0,0,0,126,0,174,44,1,1,93,890,0,76,0,13,5,0,39,0
"06001401100",0,0,114,3,38,797,12,0,0,0,0,0,0,0,0,0,1,2,34,0,7,1,0,3,6,0,6,0,6,0,8,5,8,0,27,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,22,0,0,0,1,10,0,1,0,0,3,0,129,0,117,68,1,1,78,338,0,65,0,4,0,0,8,0
"06001401200",0,0,62,10,37,711,12,0,0,0,0,0,0,0,0,0,2,0,17,0,2,0,0,3,2,0,2,0,7,0,6,6,7,0,8,0,0,0,2,0,0,0,0,0,8,0,0,1,0,0,34,0,0,0,0,1,0,1,0,0,0,0,93,0,84,31,0,0,41,434,0,28,0,5,0,0,7,0
"06001401300",5,0,250,10,31,453,27,0,0,0,0,0,0,0,0,0,15,2,40,0,9,2,2,12,1,0,55,0,8,0,21,28,34,0,21,0,0,0,2,0,0,0,0,0,8,0,0,2,0,0,18,0,0,0,0,10,0,1,0,0,0,0,282,0,31,46,1,2,32,42,0,17,0,14,0,0,13,0
"06001401400",0,0,85,35,49,727,47,0,0,0,0,0,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,12,0,2,2,28,0,14,0,0,0,5,0,0,11,0,0,19,0,0,2,0,0,25,0,0,0,0,20,0,2,0,0,0,0,36,0,196,56,10,1,65,315,0,48,0,15,1,0,31,0
"06001401500",3,0,36,47,12,677,53,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,5,0,2,1,9,0,5,0,0,0,16,0,0,5,0,0,26,0,0,1,0,0,4,0,0,0,0,7,0,0,0,0,0,1,219,0,111,10,5,2,12,286,0,31,0,9,24,0,20,0
"06001401600",0,0,66,83,25,357,59,0,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,2,4,0,0,0,6,0,6,6,11,0,9,0,0,0,32,0,0,5,0,0,46,0,0,1,0,0,9,0,0,0,0,13,0,0,0,1,1,0,52,0,70,10,2,2,24,181,0,16,0,9,29,0,21,0
"06001401700",11,0,35,150,193,974,131,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,0,0,2,0,0,0,4,0,3,2,1,1,13,0,0,6,48,0,0,7,0,0,89,0,0,0,0,0,135,0,0,0,0,4,0,0,0,4,50,0,594,0,123,9,2,5,6,226,0,9,0,4,61,0,66,0
"06001401800",0,0,20,5,21,346,53,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,4,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,8,0,2,0,0,0,0,6,0,137,8,2,2,13,171,0,7,0,10,7,0,36,0
"06001402200",1,0,33,29,90,554,109,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,11,0,0,1,8,0,0,2,0,0,18,0,0,0,0,0,69,0,0,0,0,10,0,1,0,0,10,0,103,0,177,7,7,2,10,225,0,23,0,13,28,0,68,0
"06001402400",3,0,8,7,22,398,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,2,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,9,0,0,0,0,0,0,36,9,108,25,3,3,28,161,0,25,0,3,2,1,21,0
"06001402500",0,0,10,2,22,160,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,2,0,0,0,39,3,0,7,8,98,0,5,0,0,1,0,0,0
"06001402600",2,0,27,3,33,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,2,2,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,7,0,0,0,0,0,0,29,0,15,13,0,5,9,18,0,7,0,1,0,0,4,0
"06001402700",1,0,28,13,43,304,32,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,4,4,6,0,6,0,0,0,2,0,0,1,0,0,10,0,0,0,0,0,37,0,0,0,0,3,0,2,0,1,0,0,34,20,91,17,1,0,20,108,0,13,0,15,3,0,14,0
"06001402800",2,0,131,2,74,193,17,0,0,0,0,0,0,0,0,0,0,0,42,0,2,1,0,1,5,0,1,0,3,0,31,25,2,0,18,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,65,0,0,0,0,3,0,0,0,0,3,1,134,0,9,18,0,12,7,7,0,5,0,9,0,0,8,0
"06001402900",7,0,182,0,37,13,2,0,0,0,0,0,0,0,0,0,0,0,37,0,2,6,0,0,2,0,1,0,12,0,67,34,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,19,0,0,0,1,2,0,1,0,0,12,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0
"06001403000",2,0,438,5,28,973,16,0,0,0,0,0,0,0,0,0,0,0,227,1,9,4,0,0,8,0,5,0,17,0,84,17,3,0,63,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,20,0,0,0,0,2,0,1,0,0,0,0,950,0,5,4,0,1,3,4,0,6,0,14,0,0,2,0
"06001403100",5,0,103,3,29,358,8,0,0,0,0,0,0,0,0,0,0,0,33,0,2,0,0,0,9,0,0,0,2,0,29,15,1,0,12,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,22,0,0,0,0,4,0,2,0,0,0,0,341,0,4,4,0,1,3,3,0,2,0,5,0,0,3,0
"06001403300",8,0,160,46,50,1014,19,0,0,0,0,0,0,0,0,0,0,0,63,0,2,0,0,0,1,0,0,0,12,0,67,3,7,0,5,0,0,0,10,0,0,0,0,0,36,0,0,0,0,0,36,0,2,0,1,8,0,0,0,0,3,0,873,0,33,31,0,2,11,52,0,12,0,7,9,0,3,0
"06001403400",2,0,26,2,16,693,5,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,2,0,0,0,0,0,9,6,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,13,0,0,0,0,1,0,1,0,0,0,0,589,55,0,46,0,1,0,2,0,0,0,0,0,0,5,0
"06001403501",2,0,106,2,20,590,22,0,0,0,0,0,0,0,0,0,13,1,9,0,1,0,2,0,1,0,0,0,8,0,11,25,25,0,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,13,0,0,0,0,7,0,0,0,0,0,0,229,0,65,63,0,2,45,165,0,21,0,4,0,0,18,0
"06001403502",0,0,5,1,2,525,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,322,0,46,39,0,1,18,77,0,22,0,0,0,0,7,0
"06001403600",0,0,2,0,5,688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,396,0,24,105,0,0,17,136,0,10,0,0,0,0,1,0
"06001403701",0,0,15,2,8,431,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,3,0,0,0,4,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,4,0,0,0,0,324,0,6,72,0,0,14,9,0,6,0,0,0,0,1,0
"06001403702",1,0,30,0,6,389,2,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,1,0,0,0,0,0,0,10,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,286,0,13,48,0,0,10,26,0,6,0,0,0,0,2,0
"06001403800",0,0,76,0,7,977,4,0,0,0,0,0,0,0,0,0,0,0,15,0,3,3,0,1,0,0,0,0,2,0,12,2,1,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,168,0,78,71,0,0,69,563,0,28,0,0,0,0,4,0
"06001403900",0,0,60,0,8,1083,6,0,0,0,0,0,0,0,0,0,1,0,17,0,5,0,3,1,0,0,1,0,0,0,18,4,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,610,0,56,55,0,0,29,312,0,21,0,0,0,0,6,0
"06001404000",0,0,42,0,10,855,11,0,0,0,0,0,0,0,0,0,1,0,16,0,3,2,0,1,0,0,4,0,1,0,2,2,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,2,0,2,0,0,0,0,527,0,50,59,0,0,26,175,0,18,0,1,0,0,10,0
"06001404101",1,0,86,5,12,950,11,0,0,0,0,0,0,0,0,0,3,12,25,0,2,1,0,1,1,0,1,0,4,0,5,0,5,0,26,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,4,0,0,0,1,6,0,1,0,0,0,0,320,0,86,37,0,1,27,450,0,29,0,1,0,0,10,0
"06001404102",0,0,39,0,13,391,4,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,1,2,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,1,0,0,0,174,0,25,44,0,1,20,115,0,12,0,1,0,0,3,0
"06001404200",0,0,14,0,16,1304,41,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,2,0,4,0,0,0,0,153,0,5,5,0,0,1,1140,0,0,0,0,0,0,41,0
"06001404300",0,0,7,0,30,1289,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,1,3,0,3,0,0,1,0,111,0,15,4,0,0,0,1151,0,8,0,1,0,0,69,0
"06001404400",1,0,7,0,43,2316,358,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,1,0,0,9,0,459,0,7,1,1,0,0,1847,0,1,0,0,0,0,358,0
"06001404501",0,0,0,0,6,693,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,10,0,2,2,0,0,7,672,0,0,0,0,0,0,27,0
"06001404502",0,0,75,1,87,2362,276,0,0,0,0,0,0,0,0,0,0,0,21,1,3,3,6,1,0,0,2,0,1,1,13,0,2,0,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,67,0,0,0,2,2,0,0,0,0,15,0,48,0,10,5,0,0,9,2286,0,4,0,1,0,0,275,0
"06001404600",0,0,9,0,135,1833,256,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,1,0,0,0,0,3,0,18,0,5,0,0,0,3,1807,0,0,0,1,0,0,255,0
"06001404700",0,0,6,0,32,807,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,0,2,0,0,3,0,9,0,5,0,0,0,1,789,0,3,0,0,0,0,24,0
"06001404800",0,0,24,0,15,767,9,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,4,0,0,0,3,0,0,0,3,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,4,0,3,0,0,0,0,49,0,43,23,0,0,19,609,0,24,0,2,0,0,7,0
"06001404900",0,0,51,1,22,1406,10,0,0,0,0,0,0,0,0,0,0,0,19,0,2,0,0,0,0,0,5,0,4,0,2,0,4,0,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,17,0,0,0,0,3,0,1,0,0,0,0,75,0,133,17,0,2,31,1128,0,20,0,0,0,0,10,0
"06001405000",0,0,24,0,23,1124,21,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,1,2,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,0,68,0,93,22,0,1,20,900,0,20,0,2,0,0,19,0
"06001405100",0,0,5,0,12,1624,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,5,0,5,2,0,2,1,1608,0,1,0,0,0,0,16,0
"06001405200",0,0,23,0,17,1028,14,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,1,0,0,0,0,113,0,84,112,0,1,81,599,0,38,0,1,0,0,13,0
"06001405301",0,0,17,0,9,301,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,1,0,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,76,0,32,88,0,0,26,66,0,13,0,0,0,0,2,0
"06001405302",0,0,22,0,6,222,5,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,55,1,27,55,0,0,27,40,0,17,0,2,0,0,3,0
"06001405401",0,0,32,0,11,399,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,2,0,0,0,1,2,0,2,4,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,1,0,0,0,24,0,79,84,0,1,29,153,0,29,0,2,0,0,3,0
"06001405402",0,0,20,1,16,315,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,1,0,1,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,4,0,0,0,0,0,0,5,0,78,42,0,0,38,131,0,21,0,2,0,0,4,0
"06001405500",3,0,16,0,8,714,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,144,0,96,75,0,0,60,313,0,26,0,0,0,0,4,0
"06001405600",0,0,17,2,12,589,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,27,0,111,63,1,1,36,322,0,28,0,0,0,0,5,0
"06001405700",0,0,6,0,8,630,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,6,0,95,29,1,0,50,429,0,20,0,0,0,0,6,0
"06001405800",0,0,9,0,15,811,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,10,0,130,22,2,2,51,555,0,39,0,0,0,0,15,0
"06001405901",0,0,33,3,21,539,21,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,26,0,105,32,2,1,26,319,0,28,0,8,0,0,13,0
"06001405902",0,0,40,4,20,527,13,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,0,0,1,0,0,0,11,0,6,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,11,0,0,0,0,8,0,1,0,0,0,0,23,0,112,16,0,2,31,323,0,20,0,4,0,0,9,0
"06001406000",5,0,167,139,129,424,47,0,0,0,0,0,0,0,0,0,0,1,52,0,13,0,0,0,3,0,0,0,10,0,10,8,46,0,24,0,0,7,38,0,0,12,0,0,82,0,0,1,0,0,80,0,0,0,0,2,0,2,0,0,44,0,184,0,56,41,0,2,19,108,0,14,0,12,28,0,7,0
"06001406100",3,0,143,173,104,777,122,0,0,0,0,0,0,0,0,0,2,0,37,0,10,1,0,0,1,0,1,0,13,0,2,8,32,1,35,0,0,3,63,0,0,21,0,0,86,0,0,2,0,0,67,0,0,0,0,2,0,2,0,1,30,0,305,0,108,17,1,2,13,303,0,28,0,16,79,0,27,0
"06001406201",0,0,36,1,24,558,7,0,0,0,0,0,0,0,0,0,0,1,12,0,4,0,0,1,0,0,0,0,2,0,6,1,3,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,9,0,1,0,0,0,0,28,0,111,40,0,1,26,329,0,23,0,1,0,0,6,0
"06001406202",0,0,48,2,17,386,8,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,8,0,2,0,1,1,6,0,15,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,14,0,40,53,0,2,26,239,0,12,0,7,0,0,1,0
"06001406300",0,0,17,0,17,725,13,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,6,0,114,17,0,0,34,532,0,22,0,3,0,0,10,0
"06001406400",0,0,14,0,19,476,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,2,0,0,0,0,0,0,28,10,0,0,24,407,0,7,0,0,1,0,23,0
"06001406500",0,0,27,0,65,1008,9,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,43,0,0,0,0,2,0,15,0,0,3,0,9,0,107,56,1,2,75,717,0,41,0,0,0,0,9,0
"06001406601",0,0,28,0,14,1090,13,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,1,0,1,0,4,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,1,0,104,0,113,42,0,0,49,741,0,41,0,2,0,0,11,0
"06001406602",0,0,32,0,14,441,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,1,1,0,0,1,0,3,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,1,0,0,1,0,48,0,34,32,0,0,29,274,0,24,0,0,0,0,2,0
"06001406700",1,0,22,0,28,1874,59,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,0,2,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,4,0,0,0,0,90,0,33,14,1,1,41,1671,0,23,0,0,0,0,59,0
"06001406800",0,0,21,0,29,1213,15,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0,1,0,2,0,1,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,2,0,0,0,0,21,0,34,6,19,0,24,1076,0,33,0,2,0,1,12,0
"06001406900",1,0,29,0,11,1111,22,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,1,0,3,0,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,2,0,0,0,0,117,0,23,31,0,0,21,905,0,14,0,2,0,0,20,0
