geo_id,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
06001406400,0,2,10,0,1,1,2,4,4,0,3,4,3,3,1,3,7,0,3,1,4,2,4,4,6,5,2
06001406500,0,10,5,1,4,4,3,10,7,2,8,5,8,10,12,13,8,17,13,3,3,5,9,8,5,9,2
06001406601,2,12,7,2,1,2,3,2,1,5,7,18,17,10,7,15,16,14,9,5,5,11,9,9,12,12,3
06001406602,0,4,2,2,0,0,1,1,2,3,2,1,7,5,9,2,0,13,3,4,7,5,5,4,3,2,1
06001406700,3,8,7,4,3,4,4,4,4,5,3,9,9,6,13,10,13,16,17,9,8,12,11,9,15,6,5
06001406800,2,8,5,2,1,2,2,4,2,5,6,9,10,12,16,10,7,8,5,7,3,6,4,8,8,14,1
06001406900,2,3,6,2,4,3,3,3,3,1,4,3,9,6,10,8,6,5,4,2,2,8,8,4,7,4,4
06001407000,5,17,8,8,1,3,4,6,8,10,4,12,10,22,12,16,22,20,9,13,9,15,8,11,11,13,4
06001407101,1,8,4,1,1,1,2,3,5,4,4,3,7,7,12,4,3,8,5,3,5,2,5,3,2,6,0
06001407102,4,7,10,2,1,0,5,3,5,1,7,5,16,4,0,7,9,12,14,6,6,12,9,4,8,7,1
06001407200,0,7,4,2,1,0,1,1,4,0,2,3,9,5,8,6,2,5,5,4,6,8,6,8,6,7,1
06001407300,3,9,4,2,2,0,1,2,2,1,3,4,5,4,2,2,4,9,8,0,5,2,4,4,3,3,1
06001407400,2,6,7,1,5,4,2,1,3,6,3,7,3,3,7,13,11,11,7,4,3,4,3,4,11,9,2
06001407500,2,3,6,3,1,0,1,3,10,6,6,6,10,5,6,6,18,19,12,8,6,15,4,15,10,3,3
06001407600,1,10,18,10,3,4,6,6,10,16,23,27,13,14,23,19,26,27,20,9,11,19,32,16,26,22,5
06001407700,2,12,11,9,6,4,13,9,15,19,8,23,23,16,13,16,15,21,21,15,15,27,29,20,28,36,14
06001407800,5,4,6,2,5,3,4,6,3,4,6,7,8,4,7,4,9,9,4,5,2,4,7,9,11,11,2
06001407900,1,4,3,1,4,3,2,2,7,4,6,5,7,7,1,7,12,7,7,5,8,3,3,12,11,12,3
06001408000,0,3,3,5,4,2,8,9,0,13,5,10,20,11,11,7,7,5,11,2,2,1,1,3,5,9,2
06001408100,3,9,10,6,4,7,1,2,10,12,10,5,10,6,18,10,9,14,5,7,16,27,24,18,15,20,6
06001408200,5,10,5,1,5,2,5,6,13,12,13,11,18,15,16,16,20,24,18,19,15,21,15,14,21,28,10
06001408300,3,7,7,4,3,4,8,11,7,6,13,17,24,14,21,16,20,30,17,11,23,18,21,28,41,15,6
06001408400,1,6,3,5,5,0,10,7,7,17,15,24,14,16,23,14,16,26,11,12,12,23,16,16,11,7,9
06001408500,3,2,5,10,5,3,4,11,10,20,14,16,20,21,11,16,24,31,15,20,21,26,17,20,15,15,8
06001408600,8,10,6,6,4,5,4,7,15,16,21,15,18,21,18,19,22,30,27,20,17,18,26,24,12,25,6
06001408700,4,10,15,9,9,11,9,10,12,20,21,20,19,25,18,18,28,38,27,15,15,29,24,19,36,22,3
06001408800,3,5,7,5,5,2,3,5,11,12,11,11,16,21,20,24,17,24,20,4,8,12,10,13,7,11,2
06001408900,0,2,4,2,3,2,4,6,10,9,3,9,11,13,12,20,15,14,18,7,11,10,12,14,7,13,4
06001409000,2,5,5,2,2,2,0,6,3,5,10,9,9,7,9,8,16,15,11,6,8,11,17,8,6,4,5
06001409100,0,3,2,0,0,1,4,5,5,4,6,4,8,7,7,4,10,13,9,3,5,15,12,8,7,3,1
06001409200,1,3,4,1,2,0,4,5,7,3,3,11,13,9,11,11,10,15,19,5,8,6,11,12,10,10,4
06001409300,0,5,6,4,2,2,7,4,12,14,4,9,11,8,14,19,13,21,13,8,7,20,18,11,12,11,6
06001409400,2,2,7,2,3,3,5,3,7,11,10,12,18,17,15,19,16,25,12,4,11,29,8,15,7,12,2
06001409500,1,4,4,8,2,4,7,2,3,4,8,8,17,11,8,19,12,21,19,6,10,15,13,8,8,6,3
06001409600,2,5,11,4,3,1,7,6,4,12,18,17,15,17,21,19,31,38,32,12,13,22,14,12,7,9,4
06001409700,1,12,5,9,2,4,7,11,13,11,16,11,17,15,9,10,16,28,15,7,8,20,21,22,7,9,3
06001409800,6,3,7,4,3,6,5,3,3,12,10,9,13,14,8,7,11,8,9,3,9,9,5,11,13,17,5
06001409900,3,4,5,5,2,3,5,4,5,3,5,5,5,3,8,10,9,12,10,4,7,8,8,6,9,13,3
06001410000,0,2,6,4,5,4,2,1,1,4,10,3,4,7,5,9,8,6,3,4,2,7,4,13,5,6,1
06001410100,3,6,5,3,7,1,2,0,4,10,14,3,8,6,4,12,16,11,18,5,10,12,15,13,10,14,7
06001410200,3,4,8,0,2,1,6,4,5,8,12,9,12,7,15,8,11,21,11,8,9,20,11,18,8,12,6
06001410300,1,4,4,5,1,3,6,6,6,9,12,7,13,7,10,9,13,15,8,3,7,8,14,9,6,5,4
06001410400,2,2,8,2,4,1,4,3,6,6,9,11,16,16,12,12,17,26,15,6,14,19,12,20,13,8,8
06001410500,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,5,4,1,3,0,1,1,3,2,1,0,0
06001420100,0,3,3,2,1,0,1,1,1,4,7,3,2,5,5,4,3,1,2,1,2,0,2,0,0,1,0
06001420200,1,0,4,3,2,1,2,2,2,0,2,4,1,1,6,5,1,1,1,4,1,1,0,2,3,2,1
06001420300,5,9,13,8,4,2,2,2,6,4,9,11,11,13,15,7,11,7,4,4,7,3,6,3,2,4,4
06001420500,2,6,5,1,8,0,3,1,2,3,7,2,2,2,2,3,3,3,4,4,2,2,1,0,2,2,1
06001420600,4,3,5,1,3,0,2,3,1,6,1,3,2,1,7,4,2,8,7,1,3,2,2,2,4,0,1
06001421100,2,2,5,2,3,2,0,2,4,4,4,5,3,3,3,7,3,4,6,0,5,2,2,2,3,1,1
06001421200,0,4,6,4,5,1,1,2,9,5,3,7,4,4,7,7,3,8,4,5,2,4,2,3,2,3,0
06001421300,2,3,2,6,3,1,3,4,4,6,2,6,4,1,3,6,5,3,7,6,5,0,4,2,4,1,0
06001421400,2,2,1,0,0,1,1,1,1,1,2,3,1,2,2,4,0,3,1,2,1,1,0,2,2,1,1
06001421500,1,1,6,2,4,8,3,4,3,4,7,6,8,6,2,5,5,5,4,5,5,1,1,5,1,5,2
06001421600,1,5,2,2,4,0,4,3,1,3,8,2,1,4,2,6,8,9,7,2,1,4,4,4,4,1,1
06001421700,0,3,1,1,2,2,8,1,4,3,4,5,2,3,3,2,2,2,2,2,1,4,1,1,1,0,0
06001421800,0,2,2,1,2,1,5,3,4,3,5,3,1,5,1,4,3,4,4,3,2,0,1,0,2,0,0
06001421900,4,5,10,8,5,3,4,6,6,7,10,6,4,8,2,5,3,2,5,4,4,4,3,3,3,4,1
06001422000,0,0,4,0,1,7,4,6,0,1,2,3,1,1,3,2,2,5,4,4,0,0,1,1,0,2,1
06001422100,0,10,2,2,2,1,5,4,5,2,4,10,6,3,4,3,4,6,3,1,4,3,2,1,5,4,4
06001422200,0,3,5,0,4,1,2,6,2,1,9,6,2,4,6,5,7,6,5,6,1,1,3,2,7,4,1
06001422300,3,7,0,4,2,1,2,1,2,2,7,1,2,1,1,6,3,3,2,1,0,2,1,1,2,0,0
06001422400,3,4,3,3,7,2,3,5,12,2,0,3,0,3,0,0,3,4,3,6,1,1,1,2,1,1,1
06001422500,3,4,3,5,5,3,3,3,3,5,2,4,2,6,2,2,3,9,0,0,0,0,3,1,0,1,0
06001422600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06001422700,0,1,1,3,0,1,0,0,1,1,2,3,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0
06001422800,0,1,0,1,2,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
06001422900,0,2,2,1,0,0,3,0,1,2,1,3,0,0,1,1,1,3,1,0,0,0,0,1,0,0,0
06001423000,1,2,4,8,0,0,1,1,4,4,4,4,7,4,4,6,5,1,4,4,2,1,1,2,1,2,1
06001423100,2,9,2,4,2,1,3,5,8,15,7,7,2,8,8,6,7,10,7,4,3,3,3,3,5,3,2
06001423200,0,6,5,3,1,0,4,2,2,0,2,6,4,2,4,8,3,4,2,6,3,6,7,3,7,2,1
06001423300,2,7,3,5,2,2,5,2,3,5,10,9,12,6,6,7,11,15,13,9,4,8,7,10,12,6,6
06001423400,1,6,4,6,6,1,2,6,8,8,11,13,5,8,11,12,4,10,7,5,5,6,12,12,3,4,3
06001423500,0,5,2,3,3,1,2,1,3,2,3,1,2,2,2,2,3,4,2,2,1,1,1,3,0,1,3
06001423601,0,5,4,3,6,0,6,7,4,5,0,2,0,4,3,3,5,0,0,2,6,0,2,0,3,0,0
06001423602,0,5,9,5,1,1,8,2,4,1,6,4,0,2,1,5,3,2,0,1,1,0,1,0,2,2,0
06001423700,0,2,5,2,1,1,1,3,4,1,2,5,2,3,4,7,6,0,1,1,0,3,0,2,0,2,0
06001423800,1,2,2,0,5,7,3,5,9,9,13,7,6,3,5,5,1,3,0,2,1,2,1,2,2,2,0
06001423901,0,2,2,3,1,0,1,5,1,4,3,2,4,0,1,2,0,1,0,2,1,1,1,2,3,1,0
06001423902,0,3,4,5,1,0,1,1,0,0,2,2,1,0,4,2,3,0,0,1,0,1,0,1,1,2,0
06001424001,1,2,4,1,5,4,2,3,3,7,10,14,3,8,8,7,2,7,7,6,7,7,2,7,13,3,2
06001424002,2,2,3,3,1,0,1,6,1,6,5,7,9,8,2,4,9,6,6,0,2,5,4,5,6,8,3
06001425101,7,16,17,13,9,4,1,2,1,6,8,11,17,12,11,11,15,11,9,7,4,3,4,3,6,3,3
06001425102,8,18,21,11,7,4,4,3,3,4,6,10,10,6,6,6,10,6,4,4,4,6,4,3,8,7,3
06001425103,0,0,2,1,9,2,6,3,0,1,1,1,2,2,2,5,7,9,6,7,7,1,2,1,2,2,1
06001425104,3,2,0,3,2,28,1,1,1,3,0,2,3,3,5,6,7,8,14,3,0,4,10,9,6,4,0
06001426100,1,12,7,11,7,5,7,5,11,11,15,22,13,9,11,8,6,3,4,7,6,4,0,2,3,4,4
06001426200,1,20,4,6,5,10,2,3,4,8,5,6,6,3,2,6,7,6,4,1,1,4,0,3,2,5,2
06001427100,1,4,6,1,1,1,3,0,2,2,7,2,4,3,6,3,3,6,4,6,2,0,4,0,5,0,3
06001427200,2,3,6,0,1,3,4,0,1,3,8,6,4,8,8,4,4,8,0,9,5,3,3,3,6,4,2
06001427300,1,4,5,0,4,1,4,1,6,0,10,11,11,10,4,13,6,6,4,5,2,4,2,9,4,4,1
06001427600,0,0,0,1,0,0,0,1,3,0,0,0,1,3,3,2,1,4,5,4,0,0,1,1,1,2,1
06001427700,0,4,0,1,2,2,4,1,3,2,5,7,2,4,4,6,5,5,6,2,1,1,4,5,4,2,0
06001427800,3,5,1,0,1,1,0,7,0,3,0,2,6,7,8,6,6,8,6,3,3,2,2,1,2,1,1
06001427900,1,9,0,1,0,2,2,1,1,4,4,3,8,3,5,5,5,2,1,2,5,0,4,0,3,1,1
06001428000,2,0,1,1,2,0,1,2,1,0,1,1,1,1,2,1,4,3,1,0,0,2,3,2,1,0,0
06001428100,1,3,6,1,3,3,1,2,2,5,6,6,4,5,6,2,10,7,4,8,3,6,0,1,2,4,1
06001428200,1,3,10,3,5,4,2,3,3,3,7,6,11,6,7,4,10,9,12,6,5,3,5,1,4,8,1
06001428301,5,22,12,7,7,7,6,6,6,6,19,10,14,9,7,15,14,17,10,6,4,3,11,11,7,6,3
06001428302,14,31,36,5,11,12,17,6,12,36,39,24,11,13,7,10,5,6,8,9,4,6,4,2,3,1,1
06001428400,2,4,0,4,1,0,3,0,1,2,2,3,4,4,2,1,4,5,4,3,2,2,0,0,1,0,1
06001428500,1,6,4,1,2,0,1,1,4,3,4,3,2,5,7,7,4,2,7,1,0,1,3,3,2,7,1
06001428600,2,6,6,8,3,0,2,2,3,4,5,8,6,4,6,11,10,7,5,6,2,1,1,7,9,7,1
06001428700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,146,26,5,3,1,1,2,2,0
06001430101,5,12,10,10,6,5,3,6,4,9,10,16,14,14,25,24,17,15,12,4,4,5,9,12,5,5,0
06001430102,1,4,0,2,3,2,2,1,2,3,4,2,2,5,2,3,3,2,0,2,3,3,2,0,5,3,0
06001430200,4,5,5,3,6,13,9,10,4,4,6,12,4,14,9,12,10,13,3,1,7,7,7,1,4,9,0
06001430300,0,2,6,3,4,0,3,4,3,5,9,4,3,4,7,6,6,7,3,4,2,6,1,6,3,6,2
06001430400,1,1,1,2,0,2,1,2,3,4,4,3,3,2,2,1,3,2,3,4,2,3,0,1,2,0,1
06001430500,3,9,13,6,8,1,13,3,5,4,8,4,21,10,13,10,25,18,13,4,7,4,17,11,15,11,3
06001430600,0,2,11,4,12,5,9,13,11,17,10,17,11,8,17,11,16,17,10,6,10,9,15,11,6,11,3
06001430700,1,6,2,1,0,1,6,2,3,4,7,6,11,4,9,9,17,10,3,4,0,5,4,13,3,6,7
06001430800,1,6,7,3,5,11,2,0,4,5,8,11,5,14,11,16,12,15,8,8,14,6,8,6,14,5,3
06001430900,0,2,3,1,0,1,7,0,1,7,70,17,13,6,2,5,9,5,0,2,2,5,1,3,4,2,2
06001431000,0,2,2,1,0,1,1,2,0,2,1,1,5,3,6,0,5,3,6,2,4,2,2,3,4,2,1
06001431100,3,2,1,1,1,2,4,1,2,0,4,6,7,5,7,8,5,9,1,2,3,3,6,7,6,4,1
06001431200,0,8,18,13,28,11,8,3,3,13,7,14,15,11,16,14,22,26,14,9,14,5,14,11,15,14,0
06001432100,2,11,6,2,2,1,3,4,3,3,8,9,7,10,8,11,9,5,8,6,6,6,5,3,13,6,1
06001432200,0,2,3,1,3,0,1,4,2,3,5,6,11,3,3,7,4,5,8,4,8,2,2,3,3,11,4
06001432300,1,3,4,2,1,2,3,0,5,3,4,5,10,9,9,23,21,12,10,6,10,13,7,4,15,11,3
06001432400,0,3,3,5,6,6,2,0,5,3,7,4,9,7,10,7,9,10,8,4,7,9,8,5,7,1,3
06001432501,1,2,1,2,3,0,1,1,2,3,2,4,5,3,5,4,7,7,6,2,11,8,10,5,10,10,2
06001432502,1,8,10,1,1,1,2,1,1,4,5,4,3,2,2,5,7,15,9,5,9,9,5,7,3,10,2
06001432600,3,4,12,14,9,2,1,27,4,5,6,18,18,10,20,9,13,11,7,6,8,8,7,4,9,7,3
06001432700,0,3,4,0,1,3,2,1,1,3,2,1,7,2,1,2,5,4,4,2,4,4,3,4,2,10,4
06001432800,5,4,4,7,1,3,4,4,3,4,3,7,10,8,5,5,6,6,13,3,6,8,9,6,7,6,2
06001433000,1,5,4,2,3,0,3,4,3,2,4,8,7,5,3,2,8,14,5,6,6,10,10,7,8,3,2
06001433102,1,1,3,1,3,1,0,2,1,1,1,7,1,2,3,4,6,14,6,4,4,4,4,6,8,2,2
06001433103,2,1,1,0,1,0,1,3,1,1,3,2,5,0,2,4,3,5,4,3,6,5,3,4,4,4,1
06001433104,1,3,1,1,0,0,0,1,0,3,4,4,3,4,2,4,3,8,4,2,3,2,5,2,2,1,0
06001433200,0,2,4,3,5,1,2,3,1,3,3,3,10,8,9,3,2,5,4,3,9,5,10,7,8,4,2
06001433300,1,5,4,2,3,0,4,1,7,4,5,11,3,2,8,4,8,9,12,2,11,9,10,6,11,8,3
06001433400,0,5,7,4,1,5,4,2,4,8,28,27,17,23,29,21,19,21,5,8,9,8,8,11,11,7,1
06001433500,0,4,0,2,1,1,0,4,0,1,4,9,1,9,1,7,6,3,2,3,7,3,2,3,6,10,2
06001433600,0,3,2,1,1,2,2,1,2,2,1,3,8,5,9,13,7,10,10,3,8,10,10,8,9,9,0
06001433700,0,5,4,3,0,0,2,1,3,0,2,5,4,2,4,3,2,5,11,3,5,11,8,3,6,7,3
06001433800,3,6,4,2,2,5,2,7,9,8,8,10,9,11,11,15,25,15,11,3,8,14,12,9,8,10,1
06001433900,0,1,3,0,2,4,3,0,5,2,2,8,4,2,3,5,9,13,6,3,10,5,10,9,8,6,1
06001434000,1,6,5,0,2,2,5,4,0,8,5,6,6,5,1,5,15,11,9,7,18,9,8,10,3,5,3
06001435102,5,10,14,5,11,3,13,13,26,9,10,11,9,8,14,10,7,12,8,8,12,13,6,14,15,15,4
06001435103,1,5,2,0,0,1,0,2,6,11,16,9,20,21,18,22,17,10,8,8,10,5,19,23,17,5,6
06001435104,0,4,4,5,2,0,0,1,2,12,11,11,13,9,7,4,22,21,8,5,9,9,8,10,14,5,3
06001435200,3,7,8,3,7,2,7,4,3,8,14,10,7,8,7,14,11,14,10,27,10,11,10,14,19,18,4
06001435300,1,4,6,2,1,2,1,0,1,5,4,9,15,2,5,12,16,11,8,5,11,9,8,11,10,12,4
06001435400,0,1,1,0,2,1,1,0,2,6,10,7,11,6,4,8,13,16,10,7,3,7,6,14,7,5,3
06001435500,2,6,5,2,2,0,1,3,4,4,7,5,6,4,7,10,8,16,6,2,5,10,5,9,5,6,0
06001435601,0,4,3,2,3,10,13,30,3,6,5,3,5,13,11,7,10,12,7,5,4,6,1,5,2,6,1
06001435602,0,2,2,4,1,1,2,7,5,6,2,6,7,5,11,7,10,20,12,10,10,14,8,6,9,5,0
06001435700,0,7,5,3,6,3,5,0,2,2,4,5,8,7,10,7,10,8,13,6,10,5,6,8,7,9,1
06001435800,2,6,7,8,0,1,4,1,2,3,11,5,6,9,10,12,13,9,14,6,18,14,8,8,11,16,0
06001435900,0,4,8,1,2,2,4,3,3,2,8,4,2,3,10,8,16,10,3,2,16,11,5,6,18,10,3
06001436000,1,3,2,3,3,2,5,3,5,3,4,2,3,5,7,3,8,6,4,1,11,7,8,13,12,10,3
06001436100,1,2,2,1,0,1,3,1,4,3,6,8,3,10,7,6,9,10,5,4,16,15,16,11,16,16,3
06001436200,0,1,1,1,0,0,0,0,0,0,2,3,3,1,1,3,5,2,6,0,2,2,3,0,4,2,0
06001436300,0,4,4,0,0,1,2,2,4,2,4,9,4,2,2,5,8,26,26,8,8,16,47,48,16,17,1
06001436401,1,16,15,7,6,1,5,4,4,8,12,18,24,15,22,20,20,21,13,8,21,21,18,21,25,26,10
06001436402,3,4,5,3,1,1,3,5,4,3,9,5,7,5,2,3,6,7,2,2,5,1,3,4,3,8,1
06001436500,1,0,4,1,0,1,3,2,3,1,4,6,2,6,5,3,10,15,5,1,5,4,5,8,9,9,4
06001436601,2,5,7,0,3,0,5,2,3,13,4,5,8,6,7,9,10,13,13,6,15,10,8,10,8,6,4
06001436602,0,1,3,1,2,3,1,4,5,1,3,1,1,4,4,8,7,11,2,4,3,4,6,4,5,7,0
06001436700,1,2,2,2,3,0,1,2,1,5,3,3,2,5,6,5,6,16,3,3,5,13,9,34,20,4,3
06001436800,1,2,3,2,5,28,2,1,2,3,7,4,5,6,5,7,8,9,3,2,4,3,5,5,10,6,5
06001436900,1,8,5,0,1,0,4,3,6,3,3,7,12,11,17,7,10,11,6,2,11,17,14,13,9,7,6
06001437000,2,15,29,12,5,4,3,2,2,1,12,12,13,12,6,12,11,20,7,7,15,13,14,13,5,9,3
06001437101,2,5,6,1,0,1,2,2,3,5,3,6,5,6,3,7,17,13,18,5,13,32,42,28,29,15,4
