"geo_id",1777,1791,1810,1820,1830,1833,1840,1842,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"06001400500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,1,1,18,5,0,6,8,23,42,23,72,25,144,41,90,29,19,22,3,1,13,11,13,12,19,44,13,13,22,11,19,6,7,0,1,4,0,0,0,1,1,2,6,2,2,0,6,5,4,2,4,0,6,3,4,1,2,2,2,1,5,4,4,2,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,1,0,2,0,4,0,1,0,0,0,0,0,2,0,0,0,0,0,5,4,0,0,0,0,0,0
"06001400600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,1,1,4,7,4,31,7,63,5,44,2,31,7,7,0,5,4,10,11,8,14,21,5,4,1,3,1,1,46,16,3,3,3,2,2,4,2,8,5,3,9,0,2,2,1,1,3,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"06001400700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,1,0,1,4,0,0,9,0,23,2,1,14,6,24,49,26,98,10,167,44,160,23,38,31,22,2,14,13,15,14,27,25,47,19,17,7,4,2,6,1,0,2,3,4,0,1,4,2,5,1,1,4,10,2,1,5,1,0,7,2,0,4,1,2,2,2,2,0,0,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,3,6,16,0,0,13,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12,1,0,1,4,1,1,0,0,0,1,0,0
"06001400800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,0,6,3,9,2,0,6,4,4,13,1,26,4,1,9,3,15,35,12,71,12,58,15,44,9,14,19,11,5,10,33,10,9,19,24,31,11,13,3,9,0,14,1,4,1,2,2,0,0,7,4,7,0,0,0,20,9,3,4,2,2,4,3,0,3,0,5,1,3,0,2,2,0,1,4,18,4,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,1,1,39,3,0,65,97,7,44,0,4,0,1,0,0
"06001400900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,3,1,1,1,0,6,3,2,18,4,45,5,0,4,0,19,23,11,42,8,53,17,76,16,14,18,10,7,15,8,14,11,37,14,21,16,11,2,3,0,2,0,1,0,0,0,0,1,1,0,3,0,3,0,30,1,3,1,3,0,0,1,2,0,0,0,0,0,1,2,0,1,2,1,0,4,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1,1,2,0,2,0,1,1,0,0,0,0,0,0,6,0,1,1,0,0,0,1,1,0,1,0,0,0,0
"06001401000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,1,11,6,0,3,1,31,2,5,9,31,13,57,6,71,19,119,43,122,29,47,61,34,13,39,18,40,23,59,69,77,50,26,5,8,8,2,3,3,3,1,2,0,3,4,1,8,0,2,2,4,4,0,1,3,3,9,0,0,2,1,3,1,2,0,0,1,0,5,7,6,8,9,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,4,1,2,1,3,0,0,1,0,0,1,0,0,1,2,2,0,64,5,2,20,1,0,0,0,0,0
"06001401100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,5,0,0,0,0,8,4,0,12,0,27,1,9,6,26,17,30,10,34,5,91,21,79,11,17,31,18,4,15,6,26,15,22,11,39,18,8,5,3,1,3,0,0,1,0,4,0,1,0,2,1,2,3,0,0,0,2,2,1,3,2,5,1,1,0,4,0,2,0,1,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,3,1,0,0,0,0,0,0,5,1,0,4,26,0,5,12,4,27,0,3,0,0,0
"06001401200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,4,3,5,6,9,7,40,5,54,11,54,20,36,42,22,15,32,17,37,17,64,24,19,15,9,2,12,4,4,2,0,0,1,0,0,1,1,5,3,4,0,0,0,1,2,0,1,0,0,1,0,5,1,5,2,1,0,2,0,1,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,11,19,0,0,0,2,0,0,0
"06001401300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,10,3,2,9,15,7,15,15,15,2,14,2,11,2,6,1,2,0,1,0,3,0,6,2,2,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,1,1,10,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,26,12,45,40,0,8,127,0,1,0,0,0,0
"06001401400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,2,0,4,0,0,0,1,10,17,7,42,6,38,5,23,11,44,26,26,20,70,20,54,27,65,10,12,6,5,1,6,0,9,5,8,4,6,3,1,0,3,3,3,25,1,0,1,0,1,1,1,2,0,1,0,1,1,0,2,0,2,1,0,0,0,1,1,0,2,3,0,0,0,1,3,3,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,3,6,4,0,1,0,0,0,1,0,0,0,1,0,0,0,6,0,4,0,2,3,0,0,1,0,0,0
"06001401500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,3,5,1,3,6,32,3,10,31,7,26,10,3,4,1,20,5,8,11,4,43,42,15,27,4,38,3,18,0,3,33,6,3,1,4,7,0,4,1,39,2,0,1,0,10,38,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,1,1,1,0,0,8,0,0,0,0,0,0,1,0,39,2,14,1,12,3,1,0,0,0,0,0,0
"06001401600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2,4,2,10,3,3,4,11,13,4,8,19,0,24,3,6,3,1,20,11,6,19,7,20,12,6,5,2,12,2,6,2,1,13,1,0,1,1,2,1,1,2,1,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,0,2,1,0,0,0,0,0,2,0,6,0,27,1,2,2,1,2,0,1,0,0,0,0
"06001401700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,13,3,8,0,12,33,13,5,14,4,62,32,15,3,0,11,1,2,3,2,12,11,7,8,3,18,1,7,5,1,2,2,0,0,1,6,1,3,1,1,2,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,1,2,3,2,13,5,1,0,0,0,0,4,1,3,20,5,18,97,39,33,30,156,19,23,0,0,0
"06001401800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,11,2,23,2,19,36,19,6,11,1,71,11,13,1,0,6,2,0,2,5,3,8,4,4,3,11,2,0,0,1,0,1,2,4,0,4,1,1,0,1,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,5,1,0,1,2,2,0,1,0,1,0,0,0,2,1,0,0,1,0,2,5,5,1,0,1,0,0,0,0
"06001402200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,11,1,10,33,13,34,5,9,16,25,51,26,13,28,6,60,11,3,3,0,8,6,3,2,4,1,5,6,9,0,12,0,2,2,0,2,0,1,3,1,2,1,1,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,4,3,1,1,2,1,9,5,2,1,0,0,2,0,0,0,0,0,10,1,2,5,2,13,12,0,0,0,0,0,0
"06001402400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,3,4,2,8,4,13,29,10,8,17,3,23,3,7,7,3,10,2,2,8,4,14,16,9,9,3,11,1,3,1,1,2,11,0,1,3,1,0,0,2,4,3,1,0,4,1,4,1,0,3,0,0,0,0,1,0,3,0,1,0,0,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,6,4,4,4,0,0,1,0,2,4,1,2,1,0,0,6,15,0,0,1,0,0,0,5,0,0,0,9,1,0,0,0,0,0,0
"06001402500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,3,0,10,0,1,1,0,4,0,0,1,0,2,2,0,3,2,13,3,2,0,2,1,1,0,1,0,1,2,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,2,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001402600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,8,2,2,0,0,2,9,2,0,1,7,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0
"06001402700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,10,0,2,0,6,29,6,0,16,1,28,1,2,2,0,19,7,4,8,2,2,7,2,0,1,3,0,1,0,0,2,0,0,0,0,2,0,3,1,2,7,1,2,1,0,3,1,0,0,0,1,0,0,1,1,0,0,0,2,1,0,6,0,2,0,0,1,1,1,0,0,3,1,0,0,0,0,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,8,10,0,1,9,0,0,0,0,5,0,0,0,0,0,1,0,0,18,7,2,1,0,0,0
"06001402800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,8,5,2,2,0,11,0,2,3,2,9,1,0,9,0,3,0,1,0,8,1,1,0,0,0,20,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,2,0,0,0,0,0
"06001402900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06001403000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,1,2,1,2,0,2,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,327,0,0,0,0,0,0,0,0,23,0,0,0,44,5,0,0,250,0,0,0,0,0,0,0,0,0,0,88,6,0,1,180,0,0,0,0,0,0
"06001403100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,1,0,0,1,0,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,94,1,1,17,0,0,0,111,1,0,87,1,0,0,0,0,0
"06001403300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,2,1,24,6,2,0,7,0,7,2,6,0,18,2,3,1,16,0,6,0,13,2,2,0,2,0,1,23,1,39,0,1,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,0,213,0,1,1,0,1,0,0,2,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,220,1,0,292,0,0,1,0,0,1,0,0
"06001403400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,4,1,3,0,1,0,0,0,2,1,1,1,1,2,40,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,84,1,35,1,2,1,1,3,0,50,0,0,49,0,1,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,49,1,0,0,0,0,0
"06001403501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,1,7,0,1,2,11,10,15,16,20,10,30,11,31,3,21,18,8,1,3,1,3,3,11,5,17,3,9,33,2,1,0,2,0,0,1,0,0,1,1,0,4,1,0,0,0,2,0,4,3,0,2,1,2,1,0,1,1,2,2,3,5,1,8,1,3,3,1,0,0,0,114,1,61,0,1,0,3,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,0,0,0
