"geo_id",1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
"06001408000",9,5,15,11,40,24,14,3,2,3,6,2,1,4,14,22,6,4,2,0,1,0,3,0,0,0,0
"06001408100",192,58,14,18,14,16,5,7,2,8,11,11,6,3,12,8,10,10,105,59,31,35,32,39,19,0,0
"06001408200",0,2,9,0,0,1,1,0,0,2,0,0,0,0,1,0,5,1,2,2,3,1,0,1,0,0,0
"06001408300",2,1,3,3,5,2,4,2,2,1,0,2,1,1,1,2,1,1,1,1,1,2,2,2,1,0,0
"06001408400",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
"06001408500",0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,2,0,0,1,0,1,9,0,0,0,0,0
"06001408600",1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,3,0,2,0,0,0,0,0,0,0,0
"06001408700",2,1,0,0,1,3,0,0,0,0,0,0,1,3,3,5,0,1,0,2,2,0,0,0,0,0,0
"06001408800",4,0,1,3,2,0,0,2,0,0,0,1,0,1,0,0,0,3,0,1,3,0,0,0,0,0,0
"06001408900",7,0,2,1,0,2,0,0,1,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0
"06001409000",0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,2,1,1,0,1,0,0,0
"06001409100",0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0
"06001409200",0,0,0,0,0,0,18,2,5,11,12,7,14,0,0,0,1,0,0,6,11,9,27,1,0,0,0
"06001409300",1,5,0,0,2,12,17,0,1,0,0,0,1,1,1,2,2,0,1,2,0,0,0,0,0,0,0
"06001409400",1,2,0,0,0,0,0,1,3,0,0,0,1,1,1,5,0,4,0,3,31,36,58,41,0,0,0
"06001409500",0,0,3,1,1,1,1,0,1,0,0,0,0,2,1,0,3,0,7,0,0,0,0,11,0,0,0
"06001409600",2,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,0,0,1,1,0,0,0,0,1,0,0
"06001409700",0,0,0,0,0,0,0,0,0,8,1,0,0,0,31,30,14,6,0,5,3,0,1,0,0,0,0
"06001409800",1,1,6,4,0,0,1,0,0,1,0,0,0,0,4,0,3,2,1,0,1,5,1,0,0,0,0
"06001409900",4,2,3,4,7,0,1,0,2,5,0,0,0,0,3,0,2,0,1,1,4,0,1,0,0,0,0
"06001410000",0,3,7,4,2,2,5,3,1,1,0,1,3,1,1,1,5,4,0,2,2,0,1,0,0,0,0
"06001410100",1,2,1,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,2,0,0
"06001410200",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,19,0,0,0,0,0,0,0
"06001410300",0,0,2,0,0,0,1,1,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0
"06001410400",0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,39,4,0,0,1,1,0,0,0,0,0,0
